Date,Open,High,Low,Close,Adj Close,Volume
2010-11-04,null,null,null,null,null,null
2010-11-05,null,null,null,null,null,null
2010-11-08,null,null,null,null,null,null
2010-11-09,null,null,null,null,null,null
2010-11-10,null,null,null,null,null,null
2010-11-11,null,null,null,null,null,null
2010-11-12,null,null,null,null,null,null
2010-11-16,null,null,null,null,null,null
2010-11-17,null,null,null,null,null,null
2010-11-18,null,null,null,null,null,null
2010-11-19,null,null,null,null,null,null
2010-11-22,null,null,null,null,null,null
2010-11-23,null,null,null,null,null,null
2010-11-24,null,null,null,null,null,null
2010-11-25,null,null,null,null,null,null
2010-11-26,null,null,null,null,null,null
2010-11-29,null,null,null,null,null,null
2010-11-30,null,null,null,null,null,null
2010-12-01,null,null,null,null,null,null
2010-12-02,null,null,null,null,null,null
2010-12-03,null,null,null,null,null,null
2010-12-06,null,null,null,null,null,null
2010-12-07,null,null,null,null,null,null
2010-12-08,null,null,null,null,null,null
2010-12-09,null,null,null,null,null,null
2010-12-10,null,null,null,null,null,null
2010-12-13,null,null,null,null,null,null
2010-12-14,null,null,null,null,null,null
2010-12-15,null,null,null,null,null,null
2010-12-16,null,null,null,null,null,null
2010-12-17,null,null,null,null,null,null
2010-12-20,null,null,null,null,null,null
2010-12-21,null,null,null,null,null,null
2010-12-22,null,null,null,null,null,null
2010-12-23,null,null,null,null,null,null
2010-12-27,null,null,null,null,null,null
2010-12-28,null,null,null,null,null,null
2010-12-29,null,null,null,null,null,null
2010-12-30,null,null,null,null,null,null
2011-01-03,null,null,null,null,null,null
2011-01-04,null,null,null,null,null,null
2011-01-05,null,null,null,null,null,null
2011-01-06,null,null,null,null,null,null
2011-01-07,null,null,null,null,null,null
2011-01-10,null,null,null,null,null,null
2011-01-11,null,null,null,null,null,null
2011-01-12,null,null,null,null,null,null
2011-01-13,null,null,null,null,null,null
2011-01-14,null,null,null,null,null,null
2011-01-17,null,null,null,null,null,null
2011-01-18,null,null,null,null,null,null
2011-01-19,null,null,null,null,null,null
2011-01-20,null,null,null,null,null,null
2011-01-21,null,null,null,null,null,null
2011-01-24,null,null,null,null,null,null
2011-01-26,null,null,null,null,null,null
2011-01-27,null,null,null,null,null,null
2011-01-28,null,null,null,null,null,null
2011-01-31,null,null,null,null,null,null
2011-02-01,null,null,null,null,null,null
2011-02-02,null,null,null,null,null,null
2011-02-03,null,null,null,null,null,null
2011-02-04,null,null,null,null,null,null
2011-02-07,null,null,null,null,null,null
2011-02-08,null,null,null,null,null,null
2011-02-09,null,null,null,null,null,null
2011-02-10,null,null,null,null,null,null
2011-02-11,null,null,null,null,null,null
2011-02-14,null,null,null,null,null,null
2011-02-15,null,null,null,null,null,null
2011-02-16,null,null,null,null,null,null
2011-02-17,null,null,null,null,null,null
2011-02-18,null,null,null,null,null,null
2011-02-21,null,null,null,null,null,null
2011-02-22,null,null,null,null,null,null
2011-02-23,null,null,null,null,null,null
2011-02-24,null,null,null,null,null,null
2011-02-25,null,null,null,null,null,null
2011-02-28,null,null,null,null,null,null
2011-03-01,null,null,null,null,null,null
2011-03-02,null,null,null,null,null,null
2011-03-03,null,null,null,null,null,null
2011-03-04,null,null,null,null,null,null
2011-03-09,null,null,null,null,null,null
2011-03-10,null,null,null,null,null,null
2011-03-11,null,null,null,null,null,null
2011-03-14,null,null,null,null,null,null
2011-03-15,null,null,null,null,null,null
2011-03-16,null,null,null,null,null,null
2011-03-17,null,null,null,null,null,null
2011-03-18,null,null,null,null,null,null
2011-03-21,null,null,null,null,null,null
2011-03-22,null,null,null,null,null,null
2011-03-23,null,null,null,null,null,null
2011-03-24,null,null,null,null,null,null
2011-03-25,20.000000,20.000000,20.000000,20.000000,16.509443,4
2011-03-28,null,null,null,null,null,null
2011-03-29,null,null,null,null,null,null
2011-03-30,null,null,null,null,null,null
2011-03-31,null,null,null,null,null,null
2011-04-01,null,null,null,null,null,null
2011-04-04,null,null,null,null,null,null
2011-04-05,null,null,null,null,null,null
2011-04-06,null,null,null,null,null,null
2011-04-07,null,null,null,null,null,null
2011-04-08,null,null,null,null,null,null
2011-04-11,null,null,null,null,null,null
2011-04-12,null,null,null,null,null,null
2011-04-13,null,null,null,null,null,null
2011-04-14,null,null,null,null,null,null
2011-04-15,null,null,null,null,null,null
2011-04-18,null,null,null,null,null,null
2011-04-19,null,null,null,null,null,null
2011-04-20,null,null,null,null,null,null
2011-04-25,null,null,null,null,null,null
2011-04-26,null,null,null,null,null,null
2011-04-27,null,null,null,null,null,null
2011-04-28,null,null,null,null,null,null
2011-04-29,null,null,null,null,null,null
2011-05-02,null,null,null,null,null,null
2011-05-03,null,null,null,null,null,null
2011-05-04,null,null,null,null,null,null
2011-05-05,null,null,null,null,null,null
2011-05-06,null,null,null,null,null,null
2011-05-09,null,null,null,null,null,null
2011-05-10,null,null,null,null,null,null
2011-05-11,null,null,null,null,null,null
2011-05-12,null,null,null,null,null,null
2011-05-13,null,null,null,null,null,null
2011-05-16,null,null,null,null,null,null
2011-05-17,null,null,null,null,null,null
2011-05-18,null,null,null,null,null,null
2011-05-19,null,null,null,null,null,null
2011-05-20,null,null,null,null,null,null
2011-05-23,null,null,null,null,null,null
2011-05-24,null,null,null,null,null,null
2011-05-25,null,null,null,null,null,null
2011-05-26,null,null,null,null,null,null
2011-05-27,null,null,null,null,null,null
2011-05-30,null,null,null,null,null,null
2011-05-31,null,null,null,null,null,null
2011-06-01,null,null,null,null,null,null
2011-06-02,null,null,null,null,null,null
2011-06-03,null,null,null,null,null,null
2011-06-06,null,null,null,null,null,null
2011-06-07,null,null,null,null,null,null
2011-06-08,null,null,null,null,null,null
2011-06-09,null,null,null,null,null,null
2011-06-10,null,null,null,null,null,null
2011-06-13,null,null,null,null,null,null
2011-06-14,null,null,null,null,null,null
2011-06-15,null,null,null,null,null,null
2011-06-16,null,null,null,null,null,null
2011-06-17,null,null,null,null,null,null
2011-06-20,null,null,null,null,null,null
2011-06-21,null,null,null,null,null,null
2011-06-22,null,null,null,null,null,null
2011-06-24,null,null,null,null,null,null
2011-06-27,null,null,null,null,null,null
2011-06-28,null,null,null,null,null,null
2011-06-29,null,null,null,null,null,null
2011-06-30,null,null,null,null,null,null
2011-07-01,null,null,null,null,null,null
2011-07-04,null,null,null,null,null,null
2011-07-05,null,null,null,null,null,null
2011-07-06,null,null,null,null,null,null
2011-07-07,null,null,null,null,null,null
2011-07-08,null,null,null,null,null,null
2011-07-11,null,null,null,null,null,null
2011-07-12,null,null,null,null,null,null
2011-07-13,null,null,null,null,null,null
2011-07-14,null,null,null,null,null,null
2011-07-15,null,null,null,null,null,null
2011-07-18,null,null,null,null,null,null
2011-07-19,null,null,null,null,null,null
2011-07-20,null,null,null,null,null,null
2011-07-21,null,null,null,null,null,null
2011-07-22,null,null,null,null,null,null
2011-07-25,null,null,null,null,null,null
2011-07-26,null,null,null,null,null,null
2011-07-27,null,null,null,null,null,null
2011-07-28,null,null,null,null,null,null
2011-07-29,null,null,null,null,null,null
2011-08-01,null,null,null,null,null,null
2011-08-02,null,null,null,null,null,null
2011-08-03,null,null,null,null,null,null
2011-08-04,null,null,null,null,null,null
2011-08-05,20.010000,20.010000,20.010000,20.010000,16.517696,100
2011-08-08,null,null,null,null,null,null
2011-08-09,null,null,null,null,null,null
2011-08-10,null,null,null,null,null,null
2011-08-11,null,null,null,null,null,null
2011-08-12,null,null,null,null,null,null
2011-08-15,null,null,null,null,null,null
2011-08-16,null,null,null,null,null,null
2011-08-17,26.990000,27.910000,26.559999,27.700001,22.865576,827100
2011-08-18,26.139999,26.950001,26.120001,26.850000,22.546482,1208600
2011-08-19,26.750000,27.340000,26.400000,26.850000,22.546482,1097700
2011-08-22,26.650000,27.600000,26.650000,27.400000,23.008329,795000
2011-08-23,27.900000,27.900000,27.330000,27.500000,23.092302,1710600
2011-08-24,27.360001,27.950001,26.700001,27.000000,22.672441,2076200
2011-08-25,26.930000,27.260000,26.240000,26.580000,22.319757,1125200
2011-08-26,26.500000,26.990000,26.299999,26.600000,22.336552,733500
2011-08-29,27.049999,27.350000,26.900000,27.200001,22.840385,1537100
2011-08-30,26.900000,27.400000,26.660000,27.360001,22.974741,974300
2011-08-31,27.799999,27.799999,27.080000,27.790001,23.335821,1619100
2011-09-01,28.049999,29.230000,28.049999,29.000000,24.351881,2143500
2011-09-02,28.500000,29.230000,28.360001,28.360001,23.814463,2214200
2011-09-05,27.910000,28.080000,27.360001,27.500000,23.092302,564200
2011-09-06,26.910000,28.389999,26.900000,28.100000,23.596134,1202200
2011-09-08,28.350000,29.150000,27.860001,29.150000,24.477839,1276000
2011-09-09,28.809999,28.910000,27.830000,28.500000,23.932022,1063300
2011-09-12,28.570000,28.790001,27.910000,28.230000,23.705297,536100
2011-09-13,28.230000,28.799999,28.139999,28.500000,23.932022,341100
2011-09-14,28.500000,29.309999,28.260000,28.799999,24.183937,699000
2011-09-15,28.809999,29.600000,28.809999,29.100000,24.435852,478100
2011-09-16,28.860001,29.480000,28.770000,29.299999,24.603796,760700
2011-09-19,28.990000,29.549999,28.830000,29.500000,24.771740,717400
2011-09-20,29.680000,30.080000,29.200001,29.500000,24.771740,706600
2011-09-21,29.799999,30.410000,29.389999,29.389999,24.679371,589300
2011-09-22,28.809999,29.299999,27.629999,28.480000,23.915224,1025600
2011-09-23,28.190001,28.660000,28.100000,28.350000,23.806061,771300
2011-09-26,28.450001,29.330000,28.139999,28.900000,24.267910,953100
2011-09-27,29.290001,29.780001,29.080000,29.600000,24.855715,963400
2011-09-28,29.730000,30.139999,29.370001,29.500000,24.771740,733700
2011-09-29,29.990000,30.150000,29.500000,29.670000,24.914494,738000
2011-09-30,29.350000,30.200001,29.320000,29.500000,24.771740,1383200
2011-10-03,29.170000,29.950001,29.090000,29.240000,24.553411,1148800
2011-10-04,29.100000,30.000000,28.459999,29.600000,24.855715,1114000
2011-10-05,29.520000,30.290001,29.520000,30.080000,25.258776,921500
2011-10-06,30.400000,30.610001,30.080000,30.230000,25.384737,1049600
2011-10-07,30.219999,30.620001,29.180000,29.639999,24.889299,790600
2011-10-10,29.799999,30.040001,29.420000,29.860001,25.074043,840000
2011-10-11,29.830000,29.879999,29.459999,29.799999,25.023657,949100
2011-10-13,30.280001,31.379999,30.000000,30.750000,25.821390,2411000
2011-10-14,31.129999,31.610001,30.209999,30.549999,25.653446,1024000
2011-10-17,30.450001,31.129999,30.080000,31.100000,26.115292,562300
2011-10-18,30.450001,31.129999,30.080000,31.100000,26.115292,562300
2011-10-19,31.879999,32.090000,30.480000,30.990000,26.022923,1339900
2011-10-20,30.950001,30.950001,30.150000,30.700001,25.779404,702300
2011-10-21,30.740000,31.799999,30.740000,31.700001,26.619125,557800
2011-10-24,31.850000,32.310001,31.110001,31.150000,26.157280,716600
2011-10-25,null,null,null,null,null,null
2011-10-26,null,null,null,null,null,null
2011-10-27,null,null,null,null,null,null
2011-10-28,31.750000,31.750000,30.299999,30.600000,25.695433,1218300
2011-10-31,30.420000,31.110001,30.309999,30.600000,25.695433,1276900
2011-11-01,29.610001,31.100000,29.610001,30.879999,25.930552,581400
2011-11-03,31.100000,31.370001,30.690001,31.350000,26.325222,706400
2011-11-04,31.010000,31.400000,31.000000,31.209999,26.207663,716800
2011-11-07,31.209999,32.310001,31.209999,32.310001,27.131353,1026300
2011-11-08,32.209999,32.599998,31.700001,32.250000,27.080973,969700
2011-11-09,32.000000,32.180000,31.610001,31.709999,26.627518,1113600
2011-11-10,null,null,null,null,null,null
2011-11-11,31.090000,31.850000,31.090000,31.740000,26.652712,564800
2011-11-14,31.969999,32.000000,31.280001,31.379999,26.350410,329300
2011-11-16,31.150000,31.600000,30.910000,31.450001,26.409193,493800
2011-11-17,31.270000,31.639999,30.809999,31.100000,26.115292,680500
2011-11-18,31.059999,31.250000,30.620001,30.620001,25.712227,588400
2011-11-21,30.799999,30.910000,30.120001,30.250000,25.401529,789100
2011-11-22,30.570000,30.690001,30.139999,30.400000,25.527489,297200
2011-11-23,30.200001,30.620001,29.920000,30.549999,25.653446,605600
2011-11-24,30.580000,30.580000,29.700001,29.700001,24.939686,304400
2011-11-25,29.799999,30.780001,29.629999,30.170000,25.334351,416800
2011-11-28,30.410000,31.100000,30.410000,30.549999,25.653446,295800
2011-11-29,30.600000,31.250000,30.350000,30.350000,25.485504,717800
2011-11-30,31.020000,32.200001,30.350000,31.820000,26.719893,1123800
2011-12-01,32.200001,32.669998,32.099998,32.450001,27.248917,580500
2011-12-02,32.509998,33.400002,31.570000,31.670000,26.593935,587700
2011-12-05,32.139999,32.290001,31.600000,31.870001,26.761879,720000
2011-12-06,31.870001,32.730000,31.670000,32.500000,27.290903,667500
2011-12-07,32.209999,32.840000,31.940001,32.500000,27.290903,668700
2011-12-08,32.759998,33.130001,31.590000,32.500000,27.290903,765600
2011-12-09,32.509998,32.599998,31.850000,32.000000,26.871040,598500
2011-12-12,null,null,null,null,null,null
2011-12-13,32.000000,32.000000,31.570000,31.850000,26.745085,482800
2011-12-14,31.840000,32.000000,31.000000,31.000000,26.031322,1263300
2011-12-15,31.440001,31.490000,30.840000,31.200001,26.199266,726000
2011-12-16,31.010000,31.500000,31.010000,31.250000,26.241249,596800
2011-12-19,31.030001,31.299999,30.680000,31.200001,26.199266,761900
2011-12-20,31.500000,31.500000,31.180000,31.180000,26.182472,907900
2011-12-21,30.950001,31.480000,30.950001,31.350000,26.325222,687200
2011-12-22,31.350000,31.480000,31.100000,31.280001,26.266441,412800
2011-12-23,31.270000,32.130001,31.270000,31.650000,26.577143,359700
2011-12-26,31.879999,31.930000,31.309999,31.309999,26.291634,79200
2011-12-27,31.530001,32.299999,31.410000,32.250000,27.080973,251900
2011-12-28,32.389999,32.389999,31.680000,32.150002,26.996998,339600
2011-12-29,32.150002,32.459999,31.900000,32.009998,26.879438,529000
2012-01-02,32.049999,32.759998,31.850000,32.009998,26.879438,248900
2012-01-03,32.080002,33.490002,32.080002,32.930000,27.651983,1115400
2012-01-04,32.919998,33.799999,32.759998,33.799999,28.382540,592300
2012-01-05,33.540001,34.209999,32.900002,33.560001,28.181002,754400
2012-01-06,34.150002,34.150002,33.049999,33.290001,27.954281,398400
2012-01-09,33.509998,34.049999,33.310001,33.900002,28.466509,487800
2012-01-10,34.099998,34.250000,33.049999,33.220001,27.895500,561500
2012-01-11,33.220001,33.919998,33.220001,33.700001,28.298567,384700
2012-01-12,33.700001,34.560001,33.700001,34.349998,28.844379,585400
2012-01-13,34.209999,34.680000,34.090000,34.450001,28.928352,371800
2012-01-16,34.450001,34.669998,34.320000,34.509998,28.978737,262600
2012-01-17,null,null,null,null,null,null
2012-01-18,35.189999,35.990002,35.090000,35.990002,30.221519,793400
2012-01-19,35.990002,36.639999,35.220001,35.599998,29.894033,966700
2012-01-20,35.459999,35.529999,34.730000,34.919998,29.323015,850500
2012-01-23,34.919998,35.119999,34.259998,34.750000,29.180267,432900
2012-01-24,34.400002,34.750000,34.230000,34.439999,28.919956,700100
2012-01-26,34.529999,34.880001,33.799999,34.380001,28.869577,1079100
2012-01-27,34.599998,34.599998,33.959999,34.250000,28.760410,804400
2012-01-30,34.180000,34.660000,34.139999,34.299999,28.802395,852400
2012-01-31,34.549999,35.470001,34.490002,35.349998,29.684099,1706700
2012-02-01,35.349998,36.330002,35.349998,36.150002,30.355873,1062400
2012-02-02,36.009998,36.509998,35.799999,36.299999,30.481838,1354500
2012-02-03,36.290001,37.099998,36.110001,36.400002,30.565811,809200
2012-02-06,36.389999,36.520000,35.880001,36.200001,30.397871,591600
2012-02-07,36.040001,36.660000,35.630001,36.599998,30.733753,465900
2012-02-08,36.509998,36.669998,36.000000,36.000000,30.229919,815000
2012-02-09,36.000000,36.500000,35.950001,36.500000,30.649776,672200
2012-02-10,36.700001,36.759998,35.740002,35.900002,30.145954,789400
2012-02-13,36.080002,36.299999,35.720001,35.849998,30.103964,389100
2012-02-14,35.950001,36.360001,35.470001,35.650002,29.936024,1021400
2012-02-15,36.099998,36.099998,35.470001,35.810001,30.070375,947400
2012-02-16,35.689999,37.099998,35.209999,36.750000,30.859716,1225000
2012-02-17,37.200001,37.779999,36.820000,37.509998,31.497894,566400
2012-02-23,37.799999,38.669998,37.570000,37.650002,32.051239,759000
2012-02-24,37.650002,38.360001,37.580002,38.099998,32.434315,438000
2012-02-27,38.500000,38.660000,37.700001,38.230000,32.544987,513200
2012-02-28,38.139999,38.840000,38.099998,38.660000,32.911037,506100
2012-02-29,38.669998,39.080002,38.490002,38.990002,33.191978,784900
2012-03-01,38.709999,39.990002,38.709999,39.849998,33.924080,1177700
2012-03-02,39.849998,40.419998,38.840000,39.500000,33.626133,1247000
2012-03-05,39.590000,39.590000,38.470001,39.410000,33.549522,889900
2012-03-06,39.130001,39.200001,38.630001,38.790001,33.021717,856100
2012-03-07,39.000000,39.549999,38.570000,39.099998,33.285610,583400
2012-03-08,39.490002,40.099998,39.490002,39.560001,33.677216,777100
2012-03-09,39.700001,40.049999,39.570000,39.799999,33.881519,450400
2012-03-12,39.369999,39.950001,39.099998,39.900002,33.966652,517500
2012-03-13,39.959999,40.990002,39.660000,40.660000,34.613640,685800
2012-03-14,40.790001,41.549999,40.240002,40.700001,34.647690,642800
2012-03-15,40.700001,40.700001,39.900002,40.320000,34.324200,504000
2012-03-16,40.209999,40.500000,39.930000,39.939999,34.000702,528100
2012-03-19,39.939999,39.939999,39.939999,39.939999,34.000702,0
2012-03-20,39.720001,40.090000,39.250000,39.250000,33.413315,444200
2012-03-21,39.299999,40.840000,39.299999,40.310001,34.315689,1772000
2012-03-22,39.299999,40.840000,39.299999,40.310001,34.315689,1772000
2012-03-23,40.299999,40.590000,39.680000,40.099998,34.136909,1146200
2012-03-26,40.470001,40.470001,39.700001,40.099998,34.136909,581000
2012-03-27,39.849998,40.490002,39.810001,40.490002,34.468918,1153300
2012-03-28,40.490002,40.779999,39.910000,40.200001,34.222042,605500
2012-03-29,39.869999,40.470001,39.849998,40.000000,34.051781,804900
2012-03-30,39.869999,40.220001,39.610001,40.000000,34.051781,819500
2012-04-02,40.000000,40.419998,39.700001,40.299999,34.307175,608700
2012-04-03,40.450001,41.200001,40.200001,41.000000,34.903076,633200
2012-04-04,40.990002,41.209999,40.490002,40.560001,34.528503,1729800
2012-04-05,40.459999,40.740002,40.180000,40.500000,34.477421,443000
2012-04-09,40.000000,40.400002,39.900002,40.009998,34.060291,301600
2012-04-10,39.900002,40.230000,39.650002,39.650002,33.753830,547700
2012-04-11,40.070000,40.270000,39.639999,40.000000,34.051781,344500
2012-04-12,40.029999,40.840000,39.799999,40.840000,34.766861,446800
2012-04-13,40.320000,40.919998,40.000000,40.000000,34.051781,649500
2012-04-16,40.139999,40.880001,39.950001,40.400002,34.392300,459900
2012-04-17,40.689999,41.650002,40.500000,41.299999,35.158470,697300
